community_name,issue_id,title,body,issue_url,assignee,label,creator,comments,created_at
openeuler/raspberrypi,I1VP76,dnf install yum后异常," 
dnf install -y yum
yum install -y qemu
Traceback (most recent call last):
  File ""/usr/bin/yum"", line 57, in <module>
    from dnf.cli import main
ModuleNotFoundError: No module named 'dnf'",https://gitee.com/openeuler/raspberrypi/issues/I1VP76,None,[],oldtree_GL,4,2020-09-17 19:50:09
openeuler/raspberrypi,I1WA8G,dnf  cofnig-manager plugin 缺失,"dnf  cofnig-manager plugin缺失，源中也未找到相应软件包
[root@openEuler ~]# dnf  cofnig-manager
No such command: cofnig-manager. Please use /usr/bin/dnf --help
It could be a DNF plugin command, try: ""dnf install 'dnf-command(cofnig-manager)'""
",https://gitee.com/openeuler/raspberrypi/issues/I1WA8G,None,[],oldtree_GL,2,2020-09-22 21:37:02
openeuler/raspberrypi,I1WWKC,summer2020 预计向 openEuler 提交的新包,"预计需要向社区申请提交这些包：

- [fcitx](https://gitee.com/raspi-oo/fcitx)：fcitx 输入法框架。
- [fcitx-qt5](https://gitee.com/raspi-oo/fcitx-qt5)：fcitx 输入法框架的 Qt5 模块，使其能在 Qt5 应用下使用。
- [fcitx-libpinyin](https://gitee.com/raspi-oo/fcitx-libpinyin)：为 fcitx 输入法增加以 libpinyin 为基础的拼音输入法支持。
- [imsettings](https://gitee.com/raspi-oo/imsettings)：提供图形界面以供选择输入法框架（例如 fcitx 或者 ibus），并立即生效。
- [libgxim](https://gitee.com/raspi-oo/libgxim)：一个 XIM 库，上述软件的依赖。

由于上述包都是桌面软件，并且各个桌面环境都可以使用，因此考虑向 Desktop SIG 组提交。请问 @jianminw 老师和 @woqidaideshi 老师有什么建议吗？",https://gitee.com/openeuler/raspberrypi/issues/I1WWKC,jianminw,[],lukedyue,5,2020-09-27 14:59:00
openeuler/raspberrypi,I1X3LV,关于nmcli连接WiFi不成功的进一步测试,"树莓派root用户执行：
nmcli dev wifi con ""WiFi名称"" password ""WiFi密码""
无法连接成功

将原密码中的""!""改成""1""

树莓派root用户执行：
nmcli dev wifi con ""WiFi名称"" password ""WiFi密码""
连接成功
删除连接

将密码改回原密码

root用户执行：
nmcli dev wifi con 'WiFi名称' password 'WiFi密码'
连接成功",https://gitee.com/openeuler/raspberrypi/issues/I1X3LV,None,[],follow_the_great_god,2,2020-09-28 21:28:29
openeuler/raspberrypi,I22GSI,20.09镜像版本错误,按照文档获取的20.09系统烧写后实际版本为20.03,https://gitee.com/openeuler/raspberrypi/issues/I22GSI,jianminw,[],zhengzhenyu,5,2020-10-24 10:33:42
openeuler/raspberrypi,I23J1D,树莓派20.09桌面版，静置10分钟左右后不能操作。,安装镜像是openEuler 20.09 内测版（包含 Xfce 桌面环境），启动成功后操作一会，然后静置10分钟左右后，鼠标可以移动，但是无法操作窗口，点击窗口浏览器等不起作用，怀疑休眠唤醒功能有问题。,https://gitee.com/openeuler/raspberrypi/issues/I23J1D,woqidaideshi,[],bolin-lee,11,2020-11-02 09:22:36
openeuler/raspberrypi,I23KEP,密码设置的安全策略-树莓派镜像,"树莓派镜像中初始密码设置，其中包括：
1. root 用户初始密码
2. 普通用户用户名及密码",https://gitee.com/openeuler/raspberrypi/issues/I23KEP,jianminw,[],woqidaideshi,7,2020-11-02 11:15:57
openeuler/raspberrypi,I23N6G,树莓派直连显示器字体太小,树莓派直连显示器字体太小，太费眼睛了。,https://gitee.com/openeuler/raspberrypi/issues/I23N6G,None,[],bolin-lee,4,2020-11-02 16:52:09
openeuler/raspberrypi,I25Z31,树莓派添加 DDE 桌面环境并测试,"当前 DDE 相关软件包所在仓：
- [openEuler 20.03 LTS SP1 每日构建](http://119.3.219.20:82/openEuler:/20.03:/LTS:/SP1:/Epol/standard_aarch64/aarch64/)
- [openEuler mainline](http://119.3.219.20:82/openEuler:/Epol/standard_aarch64/aarch64/)",https://gitee.com/openeuler/raspberrypi/issues/I25Z31,woqidaideshi,[],woqidaideshi,4,2020-11-18 14:58:51
openeuler/raspberrypi,I25Z5D,树莓派添加 UKUI 桌面环境并测试,"据 UKUI SIG 组介绍，UKUI 使用情况：
- UKUI 目前占用硬盘空间可能在 1.5-2G 之间，内存占用（20.09）950M 左右。
- [openEuler 20.09 的安装方法](https://gitee.com/openeuler/docs/blob/stable2-20.09/docs/zh/docs/Installation/%E5%AE%89%E8%A3%85UKUI.md)。

当前 UKUI 相关软件包所在仓：
- [openEuler 20.09](https://repo.openeuler.org/openEuler-20.09/EPOL/aarch64/Packages/)
- [openEuler 20.09 每日构建](http://119.3.219.20:82/openEuler:/20.09:/Epol/standard_aarch64/aarch64/)
- [openEuler 20.03 LTS SP1 每日构建](http://119.3.219.20:82/openEuler:/20.03:/LTS:/SP1:/Epol/standard_aarch64/aarch64/)
- [openEuler mainline](http://119.3.219.20:82/openEuler:/Epol/standard_aarch64/aarch64/)",https://gitee.com/openeuler/raspberrypi/issues/I25Z5D,woqidaideshi,[],woqidaideshi,5,2020-11-18 15:03:34
openeuler/raspberrypi,I25ZGT,树莓派镜像测试,"**测试项目：**
1.  系统安装
    - 镜像刷写 SD 卡
    - 系统启动
    - 分区扩容
2.  基本功能及配置
    - 查看系统信息
    - 用户功能
    - 用户组功能
3.  管理工具
    - 软件管理（DNF）
    - 服务管理（查看/关闭/启动/禁用服务)
    - 进程管理（who/ps/top）
    - 网络管理（Wi-Fi）
4.  硬件兼容性验证
    - USB 2.0
    - USB 3.0
    - HDMI
    - 以太网
    - Wi-Fi
    - 蓝牙
5.  开发环境验证
    make、cmake、git、GCC、GDB、Python、NodeJS 等
6.  稳定性
    - 系统重启

**其中，需要着重测试功能有：**
- 分区扩容
- Wi-Fi
- 蓝牙
- HDMI
- USB

**测试产出：** 以上测试项目的测试报告
PS：请注明测试镜像及其系统版本（执行 `uname -a` 命令）信息
",https://gitee.com/openeuler/raspberrypi/issues/I25ZGT,jianminw,[],woqidaideshi,8,2020-11-18 15:32:07
openeuler/raspberrypi,I267ID,reboot 100次启动过程中，概率性出现,"![输入图片说明](https://images.gitee.com/uploads/images/2020/1120/070140_fe00b077_5453550.jpeg ""微信图片_20201120065859.jpg"")
reboot 100次启动过程中，概率性出现  ssh 未启动
环境：4B， SP1",https://gitee.com/openeuler/raspberrypi/issues/I267ID,jianminw,[],oldtree_GL,3,2020-11-20 07:04:50
openeuler/raspberrypi,I269ZC," 安装vi , openssh-clients等 软件包，opessh 降级，导致SSH无法连接","
安装vi , openssh-clients等 软件包，opessh 降级，导致SSH无法连接
Downgraded:
  openssh-7.8p1-8.oe1.aarch64

```

[root@openEuler ~]# dnf install  openssh-clients -y
Last metadata expiration check: 0:07:15 ago on Fri Nov 20 14:10:01 2020.
Dependencies resolved.
===============================================================================================================================================================================================================================================================================
 Package                                                           Architecture                                                      Version                                                                Repository                                                    Size
===============================================================================================================================================================================================================================================================================
Downgrading:
 openssh                                                           aarch64                                                           7.8p1-8.oe1                                                            OS                                                           855 k
     replacing  openssh-server.aarch64 8.2p1-6.oe1

Transaction Summary
===============================================================================================================================================================================================================================================================================
Downgrade  1 Package

Total download size: 855 k
Downloading Packages:
openssh-7.8p1-8.oe1.aarch64.rpm                                                                                                                                                                                                                550 kB/s | 855 kB     00:01
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Total                                                                                                                                                                                                                                          547 kB/s | 855 kB     00:01
Running transaction check
Transaction check succeeded.
Running transaction test
Transaction test succeeded.
Running transaction
  Preparing        :                                                                                                                                                                                                                                                       1/1
  Running scriptlet: openssh-7.8p1-8.oe1.aarch64                                                                                                                                                                                                                           1/1
  Running scriptlet: openssh-7.8p1-8.oe1.aarch64                                                                                                                                                                                                                           1/3
  Downgrading      : openssh-7.8p1-8.oe1.aarch64                                                                                                                                                                                                                           1/3
  Running scriptlet: openssh-7.8p1-8.oe1.aarch64                                                                                                                                                                                                                           1/3
  Cleanup          : openssh-8.2p1-6.oe1.aarch64                                                                                                                                                                                                                           2/3
  Running scriptlet: openssh-server-8.2p1-6.oe1.aarch64                                                                                                                                                                                                                    3/3
Removed /etc/systemd/system/multi-user.target.wants/sshd.service.

  Obsoleting       : openssh-server-8.2p1-6.oe1.aarch64                                                                                                                                                                                                                    3/3
  Running scriptlet: openssh-server-8.2p1-6.oe1.aarch64                                                                                                                                                                                                                    3/3
  Verifying        : openssh-7.8p1-8.oe1.aarch64                                                                                                                                                                                                                           1/3
  Verifying        : openssh-8.2p1-6.oe1.aarch64                                                                                                                                                                                                                           2/3
  Verifying        : openssh-server-8.2p1-6.oe1.aarch64                                                                                                                                                                                                                    3/3

Downgraded:
  openssh-7.8p1-8.oe1.aarch64

Complete!
[root@openEuler ~]# reboot
Connection to 192.168.0.109 closed by remote host.
Connection to 192.168.0.109 closed.

pan@Laptop-pan MINGW32 /
$
pan@Laptop-pan MINGW32 /
$ ssh root@192.168.0.109
ssh: connect to host 192.168.0.109 port 22: Connection refused


```

",https://gitee.com/openeuler/raspberrypi/issues/I269ZC,jianminw,[],oldtree_GL,4,2020-11-20 14:55:14
openeuler/raspberrypi,I26KJ3,ncurses相关软件包降级,"测试cmake时
安装相关环境。

dnf install ncurses-devel bison

![输入图片说明](https://images.gitee.com/uploads/images/2020/1123/144942_4096532e_6561274.png ""屏幕截图.png"")

请确认其影响。",https://gitee.com/openeuler/raspberrypi/issues/I26KJ3,woqidaideshi,[],follow_the_great_god,3,2020-11-23 14:50:22
openeuler/raspberrypi,I26KKD,安装开发工具包失败,"![输入图片说明](https://images.gitee.com/uploads/images/2020/1123/145234_e1989ed8_6561274.png ""屏幕截图.png"")
",https://gitee.com/openeuler/raspberrypi/issues/I26KKD,jianminw,[],follow_the_great_god,5,2020-11-23 14:52:58
openeuler/raspberrypi,I26KRD,sp1镜像更新所有软件包和依赖,"自带源
执行dnf update

[root@openEuler ~]# dnf update
Last metadata expiration check: 0:56:46 ago on Fri Nov 20 14:30:55 2020.
Error:
 Problem: cannot install both openssh-7.8p1-8.oe1.aarch64 and openssh-8.2p1-6.oe1.aarch64
  - cannot install the best update candidate for package openssh-server-8.2p1-6.oe1.aarch64
  - problem with installed package openssh-8.2p1-6.oe1.aarch64
(try to add '--allowerasing' to command line to replace conflicting packages or '--skip-broken' to skip uninstallable packages or '--nobest' to use not only best candidate packages)
[root@openEuler ~]#

在安装git，降级openssh软件包之后。执行dnf update
![输入图片说明](https://images.gitee.com/uploads/images/2020/1123/151200_3b6811a3_6561274.png ""屏幕截图.png"")
未报错。",https://gitee.com/openeuler/raspberrypi/issues/I26KRD,jianminw,[],follow_the_great_god,3,2020-11-23 15:12:06
openeuler/raspberrypi,I2750V,CSI摄像头支持,请问对树莓派的CSI摄像头确认支持吗？和原本的raspi-os通过raspi-config开启摄像头的方式，是一样的吗？,https://gitee.com/openeuler/raspberrypi/issues/I2750V,None,['help-wanted'],dkk0918,3,2020-11-26 20:58:25
openeuler/raspberrypi,I27PW9,连接 wifi 分配 IP 后，外界无法 ssh 连接该 IP（openEuler 20.03 LTS SP1）,"**现象描述** 
1. 通过 wifi 连接的其他设备（Win 10、MacOS）无法通过树莓派分配的无线 IP ssh 连接该树莓派，该问题复现。
2. 通过有线连接的其他设备（Win 10）无法通过树莓派分配的无线 IP ssh 连接该树莓派，该问题复现。
3. 通过网线连接的其他设备（如 RK3399、树莓派、台式机，安装系统 Ubuntu、openEuler)可以通过树莓派分配的无线 IP ssh 连接该树莓派，该问题未复现。

**ssh 连接 log 输出** 见附件: `ssh-wifi-fail-SP1-rc3-new-225-reboot--sshok-aftertcpdumpwlan.txt`

**日志分析** 附件 log 中卡在 `debug1: kex_input_ext_info: ...` 阶段后超时断开，正常的 ssh 连接后续 log 输出应该为`debug1: SSH2_MSG_SERVICE_ACCEPT received`。有时候也会卡在 `debug1: expecting SSH2_MSG_KEX_ECDH_REPLY`。

**出现问题使用的镜像** [openEuler 20.03 LTS SP1 RC2 镜像](http://117.78.1.88:82/dailybuilds/openeuler/openEuler-20.03-LTS-SP1/openeuler_2020-11-30-01-07-43/raspi_img/aarch64/openEuler-20.03-LTS-SP1-raspi-aarch64.img.xz) 或 [openEuler 20.03 LTS SP1 RC3 镜像](http://117.78.1.88:82/dailybuilds/openeuler/openEuler-20.03-LTS-SP1/openeuler_2020-12-07-06-18-05/raspi_img/aarch64/openEuler-20.03-LTS-SP1-raspi-aarch64.img.xz)

**硬件环境** 树莓派 4B、小米路由器

**当前复现情况** 
1. 研发人员在研发环境中出现的问题。使用 tcpdump 抓包后，在同样网络环境、同样镜像和硬件环境条件下该问题未复现，但是树莓派重启后该问题常复现。
2. 测试人员测试过程中该问题一直未复现。

**问题原因分析**
研发环境该问题常复现，使用 `tcpdump -i wlan0` 抓包后 ssh 连接无线 IP 正常。
经初步分析，认为是网络环境问题，当前研发、测试过程中该问题未复现。



",https://gitee.com/openeuler/raspberrypi/issues/I27PW9,woqidaideshi,[],woqidaideshi,18,2020-12-01 16:44:38
openeuler/raspberrypi,I27ZA7,openEuler 20.03 LTS SP1 RC2树莓派镜像NetworkManager服务出现错误信息,"硬件环境：树莓派4B 8G版
镜像版本：openEuler 20.03 LTS SP1 RC2树莓派镜像
测试镜像：社区 openEuler 20.03 LTS SP1 每日构建镜像-2020-11-30-01-07-43 版本、以及 [RC3 树莓派镜像](http://117.78.1.88:82/dailybuilds/openeuler/openEuler-20.03-LTS-SP1/openeuler_2020-12-07-06-18-05/raspi_img/aarch64/openEuler-20.03-LTS-SP1-raspi-aarch64.img.xz)

现象描述：
1、nmcli dev wifi找不到列表
2、nmcli conn显示未连接网络（本应自动连接的Wi-Fi网络）
3、systemctl status NetworkManager.service虽然显示服务正在运行，但是log有异常信息

```
● NetworkManager.service - Network Manager
   Loaded: loaded (/usr/lib/systemd/system/NetworkManager.service; enabled; vendor preset: enabled)
  Drop-In: /usr/lib/systemd/system/NetworkManager.service.d
           └─NetworkManager-ovs.conf
   Active: active (running) since Tue 2019-09-03 17:27:38 CST; 4min 31s ago
     Docs: man:NetworkManager(8)
 Main PID: 1513 (NetworkManager)
    Tasks: 3
   Memory: 13.2M
   CGroup: /system.slice/NetworkManager.service
           └─1513 /usr/sbin/NetworkManager --no-daemon

Sep 03 17:28:00 openEuler NetworkManager[1513]: <error> [1567502880.2473] device (wlan0): Couldn't initialize supplicant interface: Timeout was reached
Sep 03 17:28:10 openEuler NetworkManager[1513]: <warn>  [1567502890.2321] device (wlan0): re-acquiring supplicant interface (#2).
Sep 03 17:28:15 openEuler NetworkManager[1513]: <error> [1567502895.2382] device (wlan0): Couldn't initialize supplicant interface: Timeout was reached
Sep 03 17:28:25 openEuler NetworkManager[1513]: <warn>  [1567502905.2416] device (wlan0): re-acquiring supplicant interface (#3).
Sep 03 17:28:30 openEuler NetworkManager[1513]: <error> [1567502910.2476] device (wlan0): Couldn't initialize supplicant interface: Timeout was reached
Sep 03 17:28:40 openEuler NetworkManager[1513]: <warn>  [1567502920.2411] device (wlan0): re-acquiring supplicant interface (#4).
Sep 03 17:28:45 openEuler NetworkManager[1513]: <error> [1567502925.2471] device (wlan0): Couldn't initialize supplicant interface: Timeout was reached
Sep 03 17:28:55 openEuler NetworkManager[1513]: <warn>  [1567502935.2415] device (wlan0): re-acquiring supplicant interface (#5).
Sep 03 17:29:00 openEuler NetworkManager[1513]: <error> [1567502940.2475] device (wlan0): Couldn't initialize supplicant interface: Timeout was reached
Sep 03 17:29:00 openEuler NetworkManager[1513]: <info>  [1567502940.2477] device (wlan0): supplicant interface keeps failing, giving up
```
缺陷程度：严重
复现频率：满足条件下必现
复现步骤：
1、重启
2、在登录提示符处等待（约2分钟）
3、登录root
4、执行nmcli dev wifi
5、执行systemctl status NetworkManager.service

影响分析：
1、树莓派未登录则无法联网
2、对ssh使用者有影响
3、重启后短时间内即登录，NetworkManager.service不会有异常信息，但长时间不登陆，会导致超时，需重启NetworkManager服务才可以。

规避方法：将树莓派镜像设置开机自动登录root用户，可规避。

**启动日志及服务启动顺序**
1. [RC3 树莓派镜像](http://117.78.1.88:82/dailybuilds/openeuler/openEuler-20.03-LTS-SP1/openeuler_2020-12-07-06-18-05/raspi_img/aarch64/openEuler-20.03-LTS-SP1-raspi-aarch64.img.xz)，wifi 启动失败，开机日志见附件 `journalctl-ssh-boot-fail-4b-rc3.txt`，服务启动顺序见 `boot-ssh-boot-fail-4b-rc3.svg`。
2. [RC3 树莓派镜像](http://117.78.1.88:82/dailybuilds/openeuler/openEuler-20.03-LTS-SP1/openeuler_2020-12-07-06-18-05/raspi_img/aarch64/openEuler-20.03-LTS-SP1-raspi-aarch64.img.xz)，回退到 [20.03 LTS 的 源](https://repo.openeuler.org/openEuler-20.03-LTS/OS/aarch64/Packages/)  中低版本的 NetworkManager-1.16.0-7，wifi 启动成功，开机日志见附件 `journalctl-wifi-ok-4b-20.03.txt`，服务启动顺序见 `boot-wifi-ok-4b-20.03.svg`。
3. [RC3 树莓派镜像](http://117.78.1.88:82/dailybuilds/openeuler/openEuler-20.03-LTS-SP1/openeuler_2020-12-07-06-18-05/raspi_img/aarch64/openEuler-20.03-LTS-SP1-raspi-aarch64.img.xz)，更换 openEuler 4.19.140 的内核后，wifi 启动成功，开机日志见附件 `journalctl-wifi-ok-4b-20.09-2012.1.txt`，服务启动顺序见 `boot-wifi-ok-4b-20.09-2012.1.svg`。

**原因分析**
开机时，由于系统熵池不够导致 `device (wlan0): Couldn't initialize supplicant interface: Timeout was reached`。

**解决方法**
需要安装 `haveged` 来提升熵池和随机种子，进行补熵，注意要设置开机启动。

**操作过程**
1. 安装 haveged
`dnf install -y haveged`
2. 设置开机启动 haveged 服务
`systemctl enable haveged`
3. 重启树莓派
`reboot`
",https://gitee.com/openeuler/raspberrypi/issues/I27ZA7,woqidaideshi,[],follow_the_great_god,16,2020-12-03 12:22:41
openeuler/raspberrypi,I27ZBD,openEuler 20.03 LTS SP1 RC2树莓派镜像 默认源无法使用,"镜像链接：社区 openEuler 20.03 LTS SP1 每日构建镜像-2020-11-30-01-07-43 版本

默认源无法使用。
测试实际使用openEuler-20.03-LTS-SP1.repo

```
[root@openEuler ~]# vim /etc/yum.repos.d/openEuler-20.03-LTS-SP1.repo


[OS]
name=OS
baseurl=http://119.3.219.20:82/openEuler:/20.03:/LTS:/SP1/standard_$basearch/
enabled=1
gpgcheck=0

[EPOL]
name=EPOL
baseurl=http://119.3.219.20:82/openEuler:/20.03:/LTS:/SP1:/Epol/standard_$basearch/
enabled=1
gpgcheck=0
```

@woqidaideshi @jianminw ",https://gitee.com/openeuler/raspberrypi/issues/I27ZBD,woqidaideshi,[],follow_the_great_god,3,2020-12-03 12:39:10
openeuler/raspberrypi,I2963Q,openEuler-20.03-LTS树莓派最新镜像无法联网,"树莓派4B，有显示器使用，还未使用ssh
使用openEuler-20.03-LTS-raspi-aarch64-alpha2镜像，编译了内核，也成功验证内核可用性
只有第一次启动时成功了连接wifi，但是之后在登录了无论是pi用户还是root用户之后均出现报错

```
IPv6: ADDRCONF(NETDEV_UP): wlan0：link is not ready
```
导致无法连接wifi，nmtui也试过也没用。
重新刷写之后还是一样的错误，无法连接，换了几个都是一样。",https://gitee.com/openeuler/raspberrypi/issues/I2963Q,None,[],shaw_megalomania,10,2020-12-12 19:26:33
openeuler/raspberrypi,I2AHZA,openEuler 20.09 （with desktop）内测镜像 ping 命令执行提示缺少权限,"@woqidaideshi 

今天在试用 openEuler 20.09 alpha2 (with desktop environment) 版本时，普通用户（pi）执行 ping 命令时会提示 `ping: socket: Operation not permitted` 。 原因分析参考文章：http://unixetc.co.uk/2016/05/30/linux-capabilities-and-ping/

该问题与 ping 二进制执行文件的 capabilites 设置有关，通过执行 `sudo setcap cap_net_raw+p /bin/ping` 命令后可让普通用户可以执行 ping 命令。

请评估是否在做镜像的时候加入针对 ping 文件的 capabilities 设置。另外，也对比一下 raspbian 镜像默认的 ping 命令设置。

/cc @vyloy",https://gitee.com/openeuler/raspberrypi/issues/I2AHZA,woqidaideshi,[],jianminw,5,2020-12-23 10:37:17
openeuler/raspberrypi,I2AITP,建议：使用文档首次ssh远程登录内容补充,"需优化页面：https://gitee.com/openeuler/raspberrypi/blob/master/documents/%E6%A0%91%E8%8E%93%E6%B4%BE%E4%BD%BF%E7%94%A8.md

“启用树莓派”章节当中提到：登录树莓派有两种方式，本地登录和ssh远程登录。其中远程登录的描述为：树莓派默认采用 DHCP 的方式自动获取 IP。如果树莓派连接已知路由器，可登录路由器查看，新增的 IP 即为树莓派 IP。

个人建议在此之前加入修改sd卡配置文件使之能够自动连接指定wifi的使用文档，以满足wifi用户使用。

@jianminw @woqidaideshi ",https://gitee.com/openeuler/raspberrypi/issues/I2AITP,None,[],follow_the_great_god,2,2020-12-23 12:42:42
openeuler/raspberrypi,I2B8YN,使用脚本构建镜像时安装 DDE，树莓派启动桌面失败，提示无法找到屏幕,"**实验环境** 树莓派 4B（20.03 LTS SP1 内测版本镜像）
**现象** 屏幕停留在启动输出启动日志的阶段，无法启动桌面，但是可以远程登录。
**日志**
`/var/log/lightdm/x-0.log` 中提示：
```
> Internal error:   Could not resolve keysym XF86FullScreen
Errors from xkbcomp are not fatal to the X server
```

`/var/log/Xorg.0.log` 中提示：
```
[    17.296] (EE) Failed to load module ""fbdev"" (module does not exist, 0)
[    17.296] (EE) No drivers available.
```

**原因分析**

由于使用本仓库脚本安装时，为了解决之前的 Xfce 桌面环境下普通用户无法注销和切换用户的问题，添加了文件 `/etc/X11/xorg.conf.d/20-fbdev.conf`，影响到 DDE 桌面启动。

**解决方法**
使用本仓库脚本安装 DDE 桌面，不再添加文件 `/etc/X11/xorg.conf.d/20-fbdev.conf`。",https://gitee.com/openeuler/raspberrypi/issues/I2B8YN,woqidaideshi,[],woqidaideshi,2,2020-12-29 15:35:19
openeuler/raspberrypi,I2B9MO,使用脚本构建镜像时安装 UKUI，控制面板无法启动,"**实验环境** 树莓派 4B（20.03 LTS SP1 内测版本镜像）
**现象** 打开控制面板，面板还未打开就闪现一下立马关闭。直接命令启动 `ukui-control-center` 也失败。
**日志**
开机中提示：
![输入图片说明](https://images.gitee.com/uploads/images/2020/1229/160223_902a8754_1978537.png ""屏幕截图.png"")

交换分区激活失败日志：
```
Sep 03 17:27:21 openEuler systemd[1]: Activating swap /dev/disk/by-uuid/d914cbb5-6b3f-40b7-9fd6-3b6d45b11182...
Sep 03 17:27:21 openEuler systemd[1]: Mounting /boot...
Sep 03 17:27:21 openEuler systemd-udevd[186]: 0003:413C:2113.0003: /usr/lib/udev/rules.d/99-upower-wake-up-usb-device.rules:2 Failed to write ATTR{/sys/devices/platform/scb/fd500000.pcie/pci0000:00/0000:00:00.0/0000:01:00.0/usb1/1-1/1-1.3/1-1.3:1.0/0003:413C:2113.0003/power/wakeup}, ignoring: No such file or directory
Sep 03 17:27:21 openEuler systemd-udevd[192]: 0003:413C:2113.0004: /usr/lib/udev/rules.d/99-upower-wake-up-usb-device.rules:2 Failed to write ATTR{/sys/devices/platform/scb/fd500000.pcie/pci0000:00/0000:00:00.0/0000:01:00.0/usb1/1-1/1-1.3/1-1.3:1.1/0003:413C:2113.0004/power/wakeup}, ignoring: No such file or directory
Sep 03 17:27:21 openEuler swapon[244]: swapon: /dev/mmcblk0p2: swap format pagesize does not match. (Use --fixpgsz to reinitialize it.)
```

**原因分析**
不确定是否是由于交换分区没有激活成功。但是激活交换分区后确实可以解决控制面板不弹出的问题。
[openEuler 20.09 树莓派镜像](https://repo.openeuler.org/openEuler-20.09/raspi_img/aarch64/openEuler-20.09-raspi-aarch64.img.xz) 中也有交换分区激活失败的问题，但是安装 ukui，不会出现控制面板闪现的问题。

交换分区激活失败的问题：是由于构建镜像创建交换分区没有设置 pagesize，通过命令 `getconf PAGESIZE` 获取 pagesize 大小。构建镜像的宿主机环境 pagesize 比较大，而实际运行环境的树莓派 pagesize 比较小。

**目前解决方法**

构建镜像脚本创建交换分区时设置 pagesize。

PS:如果使用的树莓派镜像在树莓派启动后交换分区激活失败，可以使用命令 `swapon /dev/mmcblk0p2 --fixpgsz`，通过命令 `free -m` 就可以看到交换分区了。重启后正常。",https://gitee.com/openeuler/raspberrypi/issues/I2B9MO,woqidaideshi,[],woqidaideshi,1,2020-12-29 16:40:00
openeuler/raspberrypi,I2BMW0,用私有云，传播民族棋文化。,"首先认真阅读了树莓派的SIG加入方法，期待能在本周2的例会上讨论这一设想（如标题）。> [SIG 组会议：每个月的第一个和第三个周二下午 03:00 - 03:30 会进行一次讨论会议](https://gitee.com/openeuler/raspberrypi#%E5%A6%82%E4%BD%95%E5%8F%82%E4%B8%8E-sig-%E7%BB%84)  
如果能够列席参加，感受下SIG的氛围，也是很好的学习机会，将在我维护的中学生SIG中得以分享。

以issue的方式讨论，可以将一些问题沉淀下来，也更加深思熟虑。> [建立或回复 issue：欢迎通过建立或回复 issue 来讨论，此 SIG 组维护的仓库列表可在 sig-RaspberryPi 中查看。](https://gitee.com/openeuler/raspberrypi#%E5%A6%82%E4%BD%95%E5%8F%82%E4%B8%8E-sig-%E7%BB%84)
我借此将这几日酝酿的一个应用场景给予描述，期待树莓派的openEular 就是我需要的解决方案：

minzuchess 是我新申请的SIG，是用数字化保护和人工智能技术对非遗文化项目民族棋进行研究和学习，希望通过网络可以有更多人喜欢民族棋，玩民族棋。动因皆以“以地为盘，以石为子”的情景所感怀，在电子游戏霸屏小盆友的时代尤甚。

由于小众之小众，无法聚集足够的力量来运营这样的平台，各大游戏平台都充斥着麻将，德扑这样的热门。minzuchess 走出了一条曲径通幽的路，通过志愿服务传播，通过设立计算机博弈竞赛予以保护。借助树莓派的学习平台作用，或可满足这样的应用场景。

经过研究和整理，现整理入库的民族棋游戏样本的数量已经超过262个，随着挖掘和整理会更多。在分享和传播的过程中，每个个体不会将全部民族棋样本示人，只会挑选几个个喜爱的，进行分享。当面分享，用实物则只得1-2，若能以树莓派为私有云，预装喜爱的精选的民族棋，示人则更有效。在很多场景下，不能接入网络，如大山中，或无法接入公网的校园。随身携带一个树莓派，即可实现武装志愿者的目的，多棒啊。而且在算力方面，更可以实现随身走的目的，目前一个AI往往将服务器消耗殆尽，不能满足多人同时使用的需求，树莓派就非常符合。专人专用。“[sig-minzuchess](https://gitee.com/yuandj1972/community/blob/master/sig/sig-minzuchess/)”
",https://gitee.com/openeuler/raspberrypi/issues/I2BMW0,None,[],yuandj,3,2021-01-03 07:42:16
openeuler/raspberrypi,I2C2JF,Xfce、UKUI、DDE 三种桌面环境的树莓派镜像，对比测试 ,"下载 [本仓库首页](https://gitee.com/openeuler/raspberrypi) 提供的包含 Xfce、UKUI、DDE 三种桌面环境的树莓派镜像，对比测试，测试内容主要包括：
1. 开机时间；
2. 应用窗口打开和响应速度，如打开应用、点击按钮等；
3. 重要软件打开以及响应速度，如浏览器等。

欢迎补充。
",https://gitee.com/openeuler/raspberrypi/issues/I2C2JF,None,[],woqidaideshi,3,2021-01-05 16:40:49
openeuler/raspberrypi,I2C2L4,openEuler 21.03 移植到树莓派,"**描述** 将 openEuler 下一版本 21.03 移植到树莓派。
**内核版本** Linux 5.10 ",https://gitee.com/openeuler/raspberrypi/issues/I2C2L4,None,[],woqidaideshi,4,2021-01-05 16:46:00
openeuler/raspberrypi,I2C2LQ,openEuler 适配树莓派 400,"1. <https://gitee.com/openeuler/raspberrypi-kernel/issues/I2M760>
2. 找不到蓝牙设备：<https://gitee.com/openeuler/raspberrypi/pulls/38>",https://gitee.com/openeuler/raspberrypi/issues/I2C2LQ,None,[],woqidaideshi,2,2021-01-05 16:47:20
